"OTUs";"taxa";"Aldex.kw.0.05";"Aldex.kw.0.01";"Aldex.kw.0.001";"Log_ratio.max";"glmnet_sign.CAU";"glmnet_sign.CYM";"simper.props";"CAU_T0_1";"CAU_T0_2";"CAU_T0_3";"CAU_T1_1";"CAU_T1_2";"CAU_T1_3";"CAU_T2C_1";"CAU_T2C_2";"CAU_T2C_3";"CAU_T2HW_1";"CAU_T2HW_2";"CAU_T2HW_3";"CYM_T0_1";"CYM_T0_2";"CYM_T0_3";"CYM_T1_1";"CYM_T1_2";"CYM_T1_3";"CYM_T2C_1";"CYM_T2C_2";"CYM_T2C_3";"CYM_T2HW_1";"CYM_T2HW_2";"CYM_T2HW_3"
"OTU1807";"d__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Gimesiaceae.g__uncultured.s__planctomycete_DDSW1318";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000591540964211772;0;0;0;0;0;0,0000121228284983452;0,000010968760968761;0;0;0;0;0,000011120749093659
"OTU1808";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Burkholderiales.f__Methylophilaceae.g__OM43_clade.__";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809;0;0;0;0,0000958221540820238;0;0,0000197180321403924;0;0;0,0000177047554973266;0,0000274870639005518;0,0000652065826045139;0,0000848597994884166;0;0;0;0;0,000010575296108291;0,000011120749093659
"OTU1809";"d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__uncultured.__";0;0;0;0;0;0;0;0;0;0;0;0,0000653765690376569;0;0;0;0;0,000191644308164048;0;0;0,0000175247975885879;0;0;0,00000687176597513795;0;0,0000363684854950357;0,000010968760968761;0;0;0,0000113433987091212;0,000401861252115059;0,0000222414981873179
"OTU1810";"d__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Rubinisphaeraceae.g__uncultured.s__uncultured_marine";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0;0,000105148785531527;0,0000517009616378865;0,0000708190219893063;0,0000412305958508277;0,0000244524684766927;0,0000363684854950357;0,0000329062829062829;0,0000308924838586772;0,0000617760617760618;0,0000340301961273637;0,0000423011844331641;0,0000444829963746358
"OTU1811";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Prolixibacteraceae.g__Roseimarinus.s__Prolixibacteraceae_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0;0;0;0;0,0000206152979254139;0;0;0;0;0,0000102960102960103;0;0;0
"OTU1812";"d__Bacteria.p__Margulisbacteria.c__Margulisbacteria.o__Margulisbacteria.f__Margulisbacteria.g__Margulisbacteria.s__uncultured_prokaryote";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0,0000228696885148424;0;0;0;0;0,00000687176597513795;0,000154865633685721;0,0000727369709900714;0,0000438750438750439;0,0000102974946195591;0;0,0000794037909638486;0,0000528764805414552;0,0000222414981873179
"OTU1813";"d__Bacteria.p__Bacteroidota.c__Ignavibacteria.o__Ignavibacteriales.f__Melioribacteraceae.__.__";0;0;0;0;0;0;0;0,000030814741772464;0;0,0000380257053768347;0,0000637856801148142;0;0,0000340506673930809;0;0;0;0,0000319407180273413;0;0,0000197180321403924;0,0000175247975885879;0;0;0,00000687176597513795;0,0000489049369533854;0;0,0000219375219375219;0,0000205949892391181;0;0,0000113433987091212;0,0000211505922165821;0,000011120749093659
"OTU1814";"d__Bacteria.p__Desulfobacterota.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Halodesulfovibrio.__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000479110770410119;0;0;0;0;0;0,00000687176597513795;0;0;0;0,0000102974946195591;0,0000308880308880309;0;0;0
"OTU1815";"d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.__.__.__";0;0;0;0;0;0;0;0;0;0;0;0,0000326882845188284;0,0000340506673930809;0;0;0;0,0000479110770410119;0;0,0000985901607019619;0;0;0;0;0,0000570557597789497;0,00025457939846525;0,0000548438048438048;0,0000308924838586772;0,0000308880308880309;0,0000567169935456061;0,0000634517766497462;0,0000667244945619537
"OTU1816";"d__Bacteria.p__Planctomycetota.c__Phycisphaerae.o__MSBL9.f__SG8.4.g__SG8.4.s__uncultured_Planctomyces";0;0;0;0;0;0;0;0,000030814741772464;0;0;0;0;0;0;0;0;0,0000319407180273413;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1817";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Winogradskyella.s__Winogradskyella_poriferorum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0,0000228696885148424;0,0000197180321403924;0,0000175247975885879;0;0;0,0000206152979254139;0,000032603291302257;0;0,0000438750438750439;0;0,0000205920205920206;0;0;0
"OTU1818";"d__Bacteria.p__Cyanobacteria.c__Cyanobacteriia.__.__.__.__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000798517950683531;0;0;0,0000350495951771757;0,0000517009616378865;0;0;0;0;0;0,0000102974946195591;0;0;0;0
"OTU1819";"d__Archaea.p__Halobacterota.c__Methanosarcinia.o__Methanosarciniales.f__Methanosarcinaceae.g__Methanosarcina.s__uncultured_archaeon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1820";"d__Bacteria.p__Dependentiae.c__Babeliae.o__Babeliales.f__UBA12409.g__UBA12409.s__uncultured_organism";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0,0000197180321403924;0;0;0;0;0;0,0000121228284983452;0;0;0;0;0;0
"OTU1821";"d__Bacteria.p__Modulibacteria.c__Moduliflexia.o__Moduliflexales.f__Moduliflexaceae.g__Moduliflexaceae.s__uncultured_marine";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000479110770410119;0;0;0;0,0000258504808189432;0;0;0;0;0,000010968760968761;0;0;0;0;0
"OTU1822";"d__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__Anaerolineaceae_UCG.001.s__uncultured_Chloroflexi";0;0;0;0;0;0;0;0,000030814741772464;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0;0;0;0;0;0;0,0000121228284983452;0,0000219375219375219;0;0,0000102960102960103;0;0;0
"OTU1823";"d__Archaea.p__Thermoplasmatota.c__Thermoplasmata.o__Marine_Group_II.f__Marine_Group_II.g__Marine_Group_II.s__uncultured_euryarchaeote";0;0;0;0;0;0;0;0,000030814741772464;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000011120749093659
"OTU1824";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Oceanospirillales.f__Nitrincolaceae.g__uncultured.s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000958221540820238;0;0;0,0000350495951771757;0;0;0,00000687176597513795;0;0;0;0;0;0;0;0
"OTU1825";"d__Bacteria.p__Desulfobacterota.c__Syntrophobacteria.o__Syntrophobacterales.f__uncultured.g__uncultured.s__uncultured_prokaryote";0;0;0;0;0;0;0;0;0;0,0000380257053768347;0;0;0;0;0;0;0,0000159703590136706;0,0000228696885148424;0,0000197180321403924;0,0000350495951771757;0,0000258504808189432;0,0000177047554973266;0;0,0000163016456511285;0,0000363684854950357;0,000010968760968761;0,0000102974946195591;0,0000205920205920206;0;0,0000423011844331641;0,0000667244945619537
"OTU1826";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cellvibrionales.f__Halieaceae.g__OM60.NOR5._clade.s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,000022142999490711;0;0;0;0;0;0;0;0,0000159703590136706;0;0,0000394360642807848;0;0;0;0,0000137435319502759;0;0;0;0;0;0;0;0
"OTU1827";"d__Bacteria.p__Planctomycetota.c__SGST604.o__SGST604.f__SGST604.g__SGST604.s__uncultured_planctomycete";0;0;0;0;0;0;0;0;0,000022142999490711;0;0;0;0;0;0;0;0,0000159703590136706;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1828";"d__Bacteria.p__Patescibacteria.c__Parcubacteria.o__GWA2.38.13b.f__GWA2.38.13b.g__GWA2.38.13b.s__uncultured_Parcubacteria";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000319407180273413;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1829";"d__Bacteria.p__Actinobacteriota.c__Acidimicrobiia.o__Microtrichales.f__Ilumatobacteraceae.__.__";0;0;0;1;0;0;0;0,000030814741772464;0,000044285998981422;0,0000760514107536695;0;0,0000326882845188284;0;0;0;0;0,0000479110770410119;0,0000228696885148424;0;0,000140198380708703;0,000284355289008376;0,000300980843454552;0,000213024745229276;0,000260826330418056;0,000230333741468559;0,000219375219375219;0,000226544881630299;0,000247104247104247;0,000317615163855394;0,000338409475465313;0,000133448989123907
"OTU1830";"d__Bacteria.p__Sumerlaeota.c__Sumerlaeia.o__Sumerlaeales.f__Sumerlaeaceae.g__Sumerlaea.s__uncultured_deep.sea";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809;0;0;0;0,0000319407180273413;0;0;0,0000175247975885879;0;0;0;0;0,0000242456569966905;0;0;0,0000102960102960103;0,0000226867974182425;0;0,0000222414981873179
"OTU1831";"d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Defluviicoccales.f__uncultured.g__uncultured.__";0;0;0;0;0;0;0;0;0;0,0000380257053768347;0;0,0000326882845188284;0;0;0;0;0,0000479110770410119;0;0;0;0;0;0,00000687176597513795;0,000032603291302257;0;0;0,0000102974946195591;0,0000102960102960103;0;0;0,000011120749093659
"OTU1832";"d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodospirillales.f__Magnetospiraceae.g__Magnetospira.__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0;0;0;0;0;0;0;0;0,0000102974946195591;0;0;0;0,000011120749093659
"OTU1833";"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcales.Tissierellales.__.__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000798517950683531;0,0000228696885148424;0;0;0;0;0,00000687176597513795;0;0;0;0;0;0,0000113433987091212;0;0
"OTU1834";"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.__.__.__";0;0;0;0;0;0;0;0;0;0;0;0;0,0000340506673930809;0;0;0;0,0000159703590136706;0;0;0;0;0;0,0000481023618259657;0,0000163016456511285;0,0000484913139933809;0,000120656370656371;0,0000205949892391181;0,0000205920205920206;0;0,0000423011844331641;0,0000333622472809768
"OTU1835";"d__Bacteria.p__Cyanobacteria.c__Sericytochromatia.o__Sericytochromatia.f__Sericytochromatia.g__Sericytochromatia.s__Hyaloperonospora_arabidopsidis";0;0;0;0;0;0;0;0;0;0;0,0000637856801148142;0;0;0;0;0;0,0000479110770410119;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1836";"d__Bacteria.p__Myxococcota.c__Polyangia.o__Nannocystales.f__Nannocystaceae.g__Nannocystis.__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000638814360546825;0;0;0;0;0;0,00000687176597513795;0,00000815082282556424;0;0;0;0;0,0000113433987091212;0;0
"OTU1837";"d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__Simkaniaceae.g__uncultured.s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000319407180273413;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1838";"d__Bacteria.p__Verrucomicrobiota.c__Omnitrophia.o__Omnitrophales.f__Omnitrophaceae.g__Candidatus_Omnitrophus.s__uncultured_Verrucomicrobia";0;0;0;0;0;0;0;0,000030814741772464;0;0;0;0;0,0000340506673930809;0;0;0;0,0000319407180273413;0,0000228696885148424;0,0000591540964211772;0;0,0000258504808189432;0,0000177047554973266;0,00000687176597513795;0,0000163016456511285;0,0000121228284983452;0;0,0000102974946195591;0,0000102960102960103;0;0;0,000011120749093659
"OTU1839";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Ectothiorhodospirales.f__Thioalkalispiraceae.g__Thioalkalispira.Sulfurivermis.s__uncultured_Thioalkalispiraceae";0;0;0;1;1;0;0;0;0;0;0;0;0,0000340506673930809;0;0;0;0,0000159703590136706;0;0;0,000122673583120115;0,0000775514424568297;0,0000708190219893063;0,0000687176597513795;0,0000733574054300782;0,0000484913139933809;0,0000658125658125658;0,000144164924673827;0,000154440154440154;0,0000113433987091212;0,0000211505922165821;0,0000667244945619537
"OTU1840";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Francisellales.f__Francisellaceae.g__.Caedibacter._taeniospiralis_group.s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000319407180273413;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1841";"d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methyloligellaceae.g__Methyloligellaceae.s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0;0;0;0;0;0;0;0;0;0,0000308880308880309;0;0;0
"OTU1842";"d__Bacteria.p__Abditibacteriota.c__Abditibacteria.o__Abditibacteriales.f__Abditibacteriaceae.g__Abditibacterium.s__Armatimonadetes_bacterium";0;0;0;0;0;0;0;0,000030814741772464;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0;0;0;0;0;0;0,0000121228284983452;0,000010968760968761;0;0;0;0;0
"OTU1843";"d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Defluviicoccales.__.__.__";0;0;0;0;0;0;0;0;0,000022142999490711;0;0;0;0;0;0;0;0,0000479110770410119;0,0000228696885148424;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1844";"d__Bacteria.p__Hydrogenedentes.c__Hydrogenedentia.o__Hydrogenedentiales.f__Hydrogenedensaceae.g__Hydrogenedensaceae.s__uncultured_sediment";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000319407180273413;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1845";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__uncultured.s__uncultured_bacterium";0;0;0;0;0;0;0;0;0,000022142999490711;0;0;0;0;0;0;0;0,0000319407180273413;0;0;0,000140198380708703;0,0000775514424568297;0,0000354095109946532;0,0000481023618259657;0,000244524684766927;0,0000363684854950357;0,00139303264303264;0,000319222333206331;0,000205920205920206;0;0,0000211505922165821;0
"OTU1846";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Muricauda.s__Bacteroidetes_bacterium";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0;0;0;0;0,0000159703590136706;0;0;0;0;0,0000177047554973266;0,00000687176597513795;0;0;0,000010968760968761;0;0;0;0;0,000011120749093659
"OTU1847";"d__Bacteria.p__Verrucomicrobiota.c__Kiritimatiellae.o__113B434.f__113B434.g__113B434.__";0;0;0;0;0;0;0;0;0,000022142999490711;0;0;0;0;0;0;0;0,0000319407180273413;0,0000228696885148424;0;0,0000175247975885879;0;0,0000354095109946532;0,00000687176597513795;0,00000815082282556424;0;0;0,0000102974946195591;0;0,0000113433987091212;0,0000528764805414552;0,000011120749093659
"OTU1848";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Phaeodactylibacter.s__uncultured_Bacteroidetes";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0;0;0;0;0,0000159703590136706;0;0;0;0;0;0;0;0;0,000010968760968761;0;0;0,0000226867974182425;0,0000211505922165821;0
"OTU1849";"d__Bacteria.p__Myxococcota.c__Polyangia.o__Nannocystales.f__Nannocystaceae.g__uncultured.s__uncultured_delta";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000319407180273413;0;0,0000394360642807848;0;0;0;0;0;0;0,000010968760968761;0;0;0;0;0
"OTU1850";"d__Bacteria.p__Desulfobacterota.c__Desulfobacteria.o__Desulfobacterales.f__Desulfobacteraceae.g__Desulfobacterium.s__Desulfobacterium_sp.";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000319407180273413;0;0,0000197180321403924;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1851";"d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Kordiimonadales.f__uncultured.g__uncultured.__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000319407180273413;0;0;0;0;0;0;0;0;0;0;0;0,0000113433987091212;0;0
"OTU1852";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__UBA10353_marine_group.f__UBA10353_marine_group.g__UBA10353_marine_group.s__uncultured_deep.sea";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0;0,0000175247975885879;0;0;0,0000343588298756898;0,00000815082282556424;0;0;0,0000102974946195591;0,0000102960102960103;0,0000113433987091212;0,0000211505922165821;0,000011120749093659
"OTU1853";"d__Bacteria.p__Desulfobacterota.c__Desulfobacteria.o__Desulfobacterales.f__Desulfococcaceae.g__Desulfonema.s__uncultured_bacterium";0;0;0;0;0;0;0;0,000030814741772464;0,000022142999490711;0,0000380257053768347;0;0,0000653765690376569;0;0;0;0;0,0000159703590136706;0;0;0;0;0;0;0,0000489049369533854;0,000169719598976833;0,000405844155844156;0;0;0;0,000317258883248731;0,0000444829963746358
"OTU1854";"d__Bacteria.p__Acidobacteriota.c__Holophagae.o__Acanthopleuribacterales.f__Acanthopleuribacteraceae.g__Acanthopleuribacter.s__Acanthopleuribacter_pedis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0;0;0;0;0;0;0;0;0;0;0,0000113433987091212;0;0
"OTU1855";"d__Bacteria.p__FW113.c__FW113.o__FW113.f__FW113.g__FW113.s__uncultured_bacterium";0;0;0;0;0;0;0;0,000030814741772464;0;0;0;0,0000326882845188284;0,0000340506673930809;0;0;0;0,0000159703590136706;0;0,0000197180321403924;0;0;0;0;0,00000815082282556424;0;0,000010968760968761;0;0,0000102960102960103;0,0000113433987091212;0;0,000011120749093659
"OTU1856";"d__Bacteria.p__Bacteroidota.c__Kapabacteria.o__Kapabacteriales.f__Kapabacteriales.g__Kapabacteriales.__";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0,0000340506673930809;0;0;0;0,0000479110770410119;0,0000228696885148424;0,0000197180321403924;0;0,0000258504808189432;0,0000177047554973266;0,00000687176597513795;0;0,0000484913139933809;0,0000219375219375219;0,0000102974946195591;0,0000102960102960103;0,0000113433987091212;0,000010575296108291;0,0000222414981873179
"OTU1857";"d__Bacteria.p__Planctomycetota.c__Planctomycetes.o__Planctomycetales.f__Gimesiaceae.g__uncultured.s__uncultured_bacterium";0;0;0;0;0;0;0;0,000030814741772464;0;0;0,0000318928400574071;0;0;0;0;0;0,0000159703590136706;0,0000457393770296849;0,0000394360642807848;0,0000175247975885879;0,0000258504808189432;0;0,0000274870639005518;0;0,0000121228284983452;0;0,0000411899784782362;0,0000308880308880309;0,0000113433987091212;0,0000211505922165821;0,0000333622472809768
"OTU1858";"d__Bacteria.p__Planctomycetota.c__OM190.o__OM190.f__OM190.g__OM190.s__uncultured_Planctomyces";0;0;0;0;0;0;0;0,000030814741772464;0;0;0,0000318928400574071;0,0000326882845188284;0;0;0;0;0,0000319407180273413;0;0;0;0,0000517009616378865;0;0;0,000032603291302257;0;0;0,0000102974946195591;0,0000102960102960103;0,0000113433987091212;0;0
"OTU1859";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Sphingobacteriales.f__Lentimicrobiaceae.g__Lentimicrobiaceae.s__marine_metagenome";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000479110770410119;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1860";"d__Bacteria.p__Latescibacterota.__.__.__.__.__";0;0;0;0;0;0;0;0,000030814741772464;0,000022142999490711;0;0,0000318928400574071;0;0;0;0;0;0,0000319407180273413;0,0000457393770296849;0;0;0;0,0000177047554973266;0,0000206152979254139;0,00000815082282556424;0,0000484913139933809;0,0000329062829062829;0,0000411899784782362;0,0000617760617760618;0,0000453735948364849;0,0000740270727580372;0,0000444829963746358
"OTU1861";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Psychroflexus.__";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0,0000681013347861618;0;0;0;0,0000159703590136706;0;0;0,0000700991903543514;0,000129252404094716;0,0000177047554973266;0,00000687176597513795;0,0000244524684766927;0;0,0000219375219375219;0;0;0;0;0
"OTU1862";"d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__AT.s3.44.f__AT.s3.44.g__AT.s3.44.__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0;0,0000175247975885879;0;0;0;0;0;0;0,0000205949892391181;0,0000205920205920206;0;0;0
"OTU1863";"d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__LD1.PA32.f__LD1.PA32.g__LD1.PA32.__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0,0000197180321403924;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1864";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Ga0077536.f__Ga0077536.g__Ga0077536.s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0,0000197180321403924;0,0000175247975885879;0;0;0,0000206152979254139;0,0000652065826045139;0,0000242456569966905;0,0000548438048438048;0,0000102974946195591;0,0000102960102960103;0,0000567169935456061;0;0,0000222414981873179
"OTU1865";"d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Parvularculaceae.g__uncultured.s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1866";"d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Kiloniellales.f__Fodinicurvataceae.g__Rhodovibrio.__";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0;0;0;0;0,0000159703590136706;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1867";"d__Bacteria.p__Acidobacteriota.c__Acidobacteriae.o__PAUC26f.f__PAUC26f.g__PAUC26f.s__metagenome";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1868";"d__Bacteria.p__Verrucomicrobiota.c__Lentisphaeria.o__Victivallales.f__BD2.3.g__BD2.3.s__uncultured_Verrucomicrobia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0,0000228696885148424;0;0;0;0,0000177047554973266;0;0;0;0;0;0;0;0;0
"OTU1869";"d__Bacteria.p__Actinobacteriota.c__Rubrobacteria.o__Rubrobacterales.f__Rubrobacteriaceae.g__Rubrobacter.s__metagenome";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0,0000197180321403924;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1870";"d__Bacteria.p__Actinobacteriota.c__Actinobacteria.__.__.__.__";0;0;0;0;0;0;0;0;0;0,0000380257053768347;0;0;0;0;0;0;0,0000159703590136706;0;0,0000197180321403924;0;0,0000258504808189432;0;0;0;0;0;0,0000102974946195591;0;0,0000113433987091212;0,000010575296108291;0
"OTU1871";"d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__Coraliomargarita.__";0;0;0;0;0;0;0;0;0,000022142999490711;0;0;0,0000326882845188284;0;0;0;0;0,0000319407180273413;0,0000228696885148424;0;0;0;0;0;0;0,0000606141424917262;0;0,0000102974946195591;0;0;0;0
"OTU1872";"d__Bacteria.p__Fibrobacterota.c__Fibrobacteria.o__Fibrobacterales.f__Fibrobacteraceae.g__Fibrobacter.s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000319407180273413;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1873";"d__Bacteria.p__Myxococcota.c__Polyangia.o__Polyangiales.f__Phaselicystidaceae.g__Phaselicystis.s__uncultured_prokaryote";0;0;0;0;0;0;0;0,0000616294835449279;0,000088571997962844;0;0,0000318928400574071;0;0,0000340506673930809;0;0;0;0,0000159703590136706;0,0000457393770296849;0,0000197180321403924;0,0000525743927657636;0;0,0000177047554973266;0,0000206152979254139;0,0000407541141278212;0,0000242456569966905;0,0000219375219375219;0,0000617849677173544;0,0000205920205920206;0,0000226867974182425;0,0000423011844331641;0,0000222414981873179
"OTU1874";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__B2M28.f__B2M28.g__B2M28.s__uncultured_Epsilonproteobacteria";0;0;0;1;0;0;0;0;0;0;0;0;0,0000340506673930809;0;0;0;0,0000159703590136706;0;0;0,000122673583120115;0,0000775514424568297;0,00010622853298396;0,0000893329576767934;0,000130413165209028;0,0000606141424917262;0,00023034398034398;0,000185354903152063;0,000154440154440154;0,000102090588382091;0,0000951776649746193;0,0000222414981873179
"OTU1875";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__Flavobacteriaceae.__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000319407180273413;0;0,0000394360642807848;0;0;0;0,00000687176597513795;0;0;0;0,0000205949892391181;0;0;0;0
"OTU1876";"d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium_sensu_stricto_17.s__bacterium_enrichment";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000159703590136706;0;0,0000197180321403924;0;0;0;0,0000137435319502759;0,00000815082282556424;0;0;0;0,0000411840411840412;0;0;0
"OTU1877";"d__Bacteria.p__Spirochaetota.c__Spirochaetia.o__Spirochaetales.f__Spirochaetaceae.g__Spirochaeta_2.s__uncultured_marine";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000319407180273413;0,0000228696885148424;0,0000197180321403924;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1878";"d__Bacteria.p__Verrucomicrobiota.c__Chlamydiae.o__Chlamydiales.f__cvE6.g__cvE6.__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000319407180273413;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU1879";"d__Bacteria.p__Chloroflexi.c__Dehalococcoidia.o__FW22.f__FW22.g__FW22.__";0;0;0;0;0;0;0;0,000030814741772464;0,000022142999490711;0;0;0;0,0000681013347861618;0;0;0;0,0000319407180273413;0;0,0000197180321403924;0;0,0000258504808189432;0;0,0000206152979254139;0;0;0,0000219375219375219;0;0;0;0;0,000011120749093659
